2023-11-16 08:14, failed
2023-11-16 08:21, failed
2023-11-16 08:30, failed
2023-11-16 08:40, failed
2023-11-16 08:51, failed
2023-11-16 09:06, failed
2023-11-16 09:22, failed
2023-11-16 09:33, failed
2023-11-16 09:44, failed
2023-11-16 09:54, failed
2023-11-16 10:12, failed
2023-11-16 10:32, failed
2023-11-16 10:42, failed
2023-11-16 10:53, failed
2023-11-16 11:08, failed
2023-11-16 11:20, failed
2023-11-16 11:31, failed
2023-11-16 11:41, failed
2023-11-16 11:52, failed
2023-11-16 12:15, failed
2023-11-16 12:46, failed
2023-11-16 13:02, failed
2023-11-16 13:29, failed
2023-11-16 13:39, failed
2023-11-16 13:50, failed
2023-11-16 14:00, failed
2023-11-16 14:20, failed
2023-11-16 14:32, failed
2023-11-16 14:42, failed
2023-11-16 14:52, failed
2023-11-16 15:10, failed
2023-11-16 15:25, failed
2023-11-16 15:36, failed
2023-11-16 15:47, failed
2023-11-16 15:57, failed
2023-11-16 16:24, failed
2023-11-16 16:40, failed
2023-11-16 16:50, failed
2023-11-16 17:02, failed
2023-11-16 17:21, failed
2023-11-16 17:31, failed
2023-11-16 17:41, failed
2023-11-16 17:52, failed
2023-11-16 18:10, failed
2023-11-16 18:29, failed
2023-11-16 18:40, failed
2023-11-16 18:50, failed
2023-11-16 19:01, failed
2023-11-16 19:13, failed
2023-11-16 19:24, failed
2023-11-16 19:35, failed
2023-11-16 19:45, failed
2023-11-16 19:55, failed
2023-11-16 20:15, failed
2023-11-16 20:26, failed
2023-11-16 20:37, failed
2023-11-16 20:47, failed
2023-11-16 20:58, failed
2023-11-16 21:16, failed
2023-11-16 21:26, failed
2023-11-16 21:37, failed
2023-11-16 21:47, failed
2023-11-16 21:57, failed
2023-11-16 22:17, failed
2023-11-16 22:30, failed
2023-11-16 22:41, failed
2023-11-16 22:51, failed
2023-11-16 23:07, failed
2023-11-16 23:22, failed
2023-11-16 23:33, failed
2023-11-16 23:43, failed
2023-11-16 23:54, failed
2023-11-17 00:53, failed
2023-11-17 01:53, failed
2023-11-17 02:23, failed ; HTTPCode:404;HTTPConnect:000;NumConnects:1;SizeDownload:279;SpeedDownload:3355
2023-11-17 02:29, failed ; HTTPCode:404
2023-11-17 02:31, failed ; HTTPCode:404
